1,2,3,4,5,6,7,8,9,10,11
0,196,-129,69,-127,379,448,331,306,0,388
0,90,134,85,-278,635,605,303,379,0,665
0,-194,-178,-227,2,309,547,558,465,0,125
0,204,90,-15,-80,562,436,495,385,0,962
0,117,40,-102,-109,435,462,271,362,0,761
0,-60,-188,-153,-73,631,440,358,491,0,202
0,40,219,88,176,314,346,490,473,0,166
0,240,-243,92,37,667,428,283,324,0,194
0,226,-60,206,-57,500,382,271,401,0,723
0,245,174,-31,71,315,645,286,457,0,994
0,122,-254,-55,37,508,225,270,638,0,383
0,-166,-219,184,111,296,197,645,527,0,129
0,35,-232,-219,-46,322,350,306,623,0,426
0,225,25,0,-23,534,484,377,169,0,33
0,-203,26,-150,-185,460,588,595,515,0,101
0,158,232,-47,249,596,466,74,390,0,913
0,-202,176,56,-15,487,413,240,487,0,310
0,188,-229,-124,185,178,701,418,234,0,160
0,-160,-209,116,-129,174,310,245,414,0,261
0,-175,-180,228,160,711,383,235,466,0,401
0,151,183,222,-165,320,467,213,121,0,233
0,115,19,-212,-233,343,502,516,415,0,1002
0,-202,-77,262,186,585,613,367,386,0,89
0,9,15,224,52,379,250,515,326,0,58
0,-196,-154,-161,-109,626,598,358,476,0,670
0,178,103,70,-13,662,469,508,375,0,427
0,-64,-130,0,-63,420,636,383,636,0,508
0,-154,-80,-21,-71,636,641,199,360,0,149
0,-35,-221,-160,231,518,518,302,561,0,694
0,-81,-226,37,162,594,616,564,420,0,877
0,-53,-59,-3,-205,475,580,586,161,0,467
0,82,-22,173,-230,395,563,468,199,0,501
0,-253,-228,-210,14,431,419,366,227,0,798
0,-36,188,129,-204,478,515,352,218,0,634
0,-73,-160,-64,-197,590,651,191,449,0,485
0,-186,-229,85,-266,366,538,244,213,0,275
0,191,-189,-61,208,332,304,405,246,0,466
0,217,-125,-143,241,318,406,432,395,0,29
0,43,-79,-69,-159,404,596,328,363,0,484
0,42,-108,234,-106,391,550,274,471,0,253
0,131,205,-57,-127,212,371,395,547,0,245
0,-42,119,108,163,506,481,481,114,0,736
0,11,-171,-138,55,744,460,460,459,0,465
0,16,-142,78,103,160,452,611,461,0,239
0,-124,229,73,-5,444,272,291,360,0,470
0,29,-47,136,203,723,418,115,527,0,610
0,15,182,-49,205,663,412,649,599,0,71
0,-256,-31,150,-45,472,597,523,371,0,79
0,-127,-57,110,-52,561,366,300,586,0,188
0,43,181,171,-37,636,468,260,551,0,590
0,-138,-200,-147,40,332,383,198,144,0,507
0,-135,206,81,-185,746,460,364,326,0,877
0,-108,239,41,-81,365,432,399,505,0,754
0,84,-215,153,22,511,568,449,588,0,823
0,-37,-112,93,-174,406,581,507,231,0,161
0,-103,226,-225,-50,618,587,107,325,0,602
0,-6,-43,239,-209,342,528,340,546,0,981
0,-104,-209,33,-96,619,766,192,311,0,275
0,-249,131,130,20,555,482,185,572,0,88
0,-150,-58,130,-93,510,462,210,246,0,97
0,-163,93,-146,34,383,325,147,359,0,264
0,75,-184,-75,54,426,529,390,446,0,603
0,211,8,229,48,359,559,161,461,0,167
0,-157,-4,-16,112,463,448,562,300,0,986
0,1,-100,-183,-245,242,473,329,409,0,927
0,209,-29,-161,140,606,532,258,385,0,774
0,77,-217,-111,-84,557,543,513,429,0,1019
0,-108,84,-69,-32,570,456,235,266,0,662
0,157,192,-143,15,307,363,491,644,0,533
0,253,12,103,218,542,392,523,430,0,416
0,158,58,-167,-88,575,380,647,420,0,491
0,-123,44,-109,-30,583,425,645,251,0,295
0,179,-7,194,-268,631,520,286,136,0,464
0,205,85,77,-54,362,615,608,323,0,561
0,-197,-148,116,156,319,524,630,318,0,250
0,212,51,-90,236,618,525,265,271,0,536
0,-124,-16,-31,154,547,598,491,654,0,437
0,27,-73,-150,-152,512,334,433,223,0,119
0,255,43,239,-159,406,311,515,133,0,154
0,-76,130,-88,190,380,659,427,397,0,30
0,-159,192,140,-83,503,551,591,373,0,223
0,19,-78,-108,-10,138,667,474,125,0,261
0,-128,-49,-28,66,221,678,465,432,0,866
0,-238,254,-115,-118,618,702,261,429,0,161
0,-149,-203,-199,139,491,464,564,479,0,347
0,-211,-168,249,-106,400,536,342,326,0,149
0,29,231,-48,-113,688,354,406,408,0,909
0,102,204,-128,-60,516,404,312,265,0,379
0,-141,-110,234,175,367,442,353,480,0,596
0,125,-71,113,-90,350,666,545,435,0,540
0,-133,190,174,92,435,524,357,291,0,282
0,148,-10,-34,22,420,707,493,117,0,784
0,-128,-114,115,-143,612,445,255,555,0,261
0,133,-81,-196,258,714,496,291,284,0,654
0,-136,-90,118,-11,353,333,354,514,0,70
0,-129,52,-111,-99,598,571,297,263,0,344
0,108,-12,-183,234,551,542,376,294,0,650
0,172,-213,24,37,472,507,535,332,0,233
0,203,220,88,-207,525,368,551,200,0,458
0,49,86,5,238,498,580,119,452,0,850
0,-13,-115,-232,126,620,701,507,421,0,589
0,-21,38,68,-113,495,554,479,281,0,237
0,-150,-213,-139,-181,533,615,349,411,0,360
0,217,221,87,64,290,544,91,382,0,600
0,-138,205,27,237,215,625,426,593,0,640
0,103,215,-180,-25,400,519,266,301,0,565
0,173,92,-179,-169,159,792,219,43,0,148
0,195,-122,95,58,387,377,382,364,0,823
0,32,-56,-65,187,592,422,616,473,0,976
0,138,194,-173,-161,523,652,480,329,0,583
0,40,117,-197,-186,518,417,549,67,0,223
0,107,207,28,-130,455,482,269,420,0,962
0,-199,12,-22,-83,281,329,366,195,0,675
0,-208,219,100,150,657,176,333,373,0,211
0,-161,-191,-169,106,334,390,376,173,0,579
0,-118,60,206,65,344,116,309,69,0,231
0,-179,191,-250,-99,701,445,494,139,0,532
0,-186,-1,40,-62,451,381,463,525,0,94
0,-163,165,-207,15,421,700,367,313,0,167
0,-207,41,125,98,657,407,360,72,0,605
0,-126,-19,201,33,486,587,471,256,0,479
0,-189,-45,42,-60,541,297,49,102,0,662
0,13,-111,114,90,372,367,488,491,0,337
0,227,41,253,-76,306,412,169,279,0,639
0,-166,-45,168,103,471,643,262,418,0,705
0,-102,125,227,86,428,395,104,473,0,667
0,127,-153,139,-19,387,252,348,510,0,370
0,-26,-71,-44,110,468,371,622,530,0,210
0,-205,69,258,-183,250,658,364,158,0,818
0,26,-119,82,-32,301,514,469,396,0,267
0,-118,92,-101,-66,562,524,539,383,0,911
0,53,215,-220,107,267,523,210,201,0,962
0,-90,119,-123,199,462,564,253,504,0,504
0,-87,-143,223,63,533,532,380,496,0,979
0,62,214,-146,131,539,367,419,503,0,152
0,-6,-142,-48,-20,433,496,494,644,0,68
0,-40,-34,131,235,614,544,258,401,0,423
0,5,245,-147,-96,586,503,447,491,0,324
0,185,170,-161,-89,481,654,634,432,0,440
0,-158,205,159,-24,541,185,422,430,0,460
0,-117,-181,168,-188,592,336,560,343,0,876
0,167,13,-28,-30,113,596,29,426,0,39
0,5,121,-92,251,566,102,458,334,0,323
0,-187,-110,-255,-165,449,511,289,506,0,114
0,-10,237,-144,230,323,494,417,419,0,559
0,-64,-99,-161,48,523,481,286,487,0,838
0,264,14,221,-230,475,510,332,383,0,445
0,69,56,-12,98,454,474,157,317,0,788
0,-192,231,80,194,391,369,264,416,0,677
0,-39,-100,-8,108,379,590,468,381,0,827
0,-100,-70,-25,50,612,511,521,335,0,621
0,-41,-17,227,108,675,515,80,360,0,988
0,15,83,-227,-118,279,498,588,209,0,730
0,124,56,209,148,238,413,67,564,0,653
0,90,169,237,-199,478,296,23,366,0,962
0,-57,-197,-204,1,271,340,223,433,0,869
0,-160,204,245,204,456,660,355,450,0,695
0,-108,-104,3,130,595,526,99,588,0,376
0,-134,207,15,-172,630,437,608,489,0,236
0,-158,-229,24,-59,431,548,279,221,0,308
0,-35,206,-110,-39,561,337,150,284,0,1017
0,195,233,40,-232,678,515,490,465,0,684
0,4,-97,-40,-91,592,455,399,664,0,571
0,70,55,-13,-162,529,589,491,265,0,169
0,-123,-153,-164,187,683,408,511,192,0,859
0,-160,-140,-67,197,195,701,459,46,0,722
0,-192,2,221,71,172,628,582,415,0,976
0,140,201,-77,83,609,508,283,292,0,872
0,-127,87,-189,181,494,509,299,471,0,489
0,128,-134,171,-131,618,565,331,539,0,232
0,13,5,-123,224,418,454,334,233,0,662
0,-218,6,68,153,305,458,187,304,0,259
0,-181,-56,20,57,370,348,538,205,0,648
0,-56,163,-123,-30,326,677,293,376,0,179
0,52,-28,185,-85,208,380,300,298,0,1
0,-47,-122,-41,199,389,548,278,331,0,256
0,-156,-113,-37,-154,501,565,216,442,0,259
0,-219,-76,55,158,335,521,20,378,0,785
0,111,101,235,209,481,522,401,422,0,374
0,171,-232,-92,-178,533,552,179,640,0,805
0,-34,-52,46,157,627,667,344,122,0,137
0,-67,-213,-53,59,335,318,260,482,0,990
0,199,-144,-210,-211,375,505,409,280,0,124
0,-18,-170,-131,203,488,412,505,376,0,327
0,-184,-228,170,-80,528,268,454,329,0,676
0,203,-172,193,191,356,495,252,73,0,408
0,-83,-90,-242,146,375,403,219,460,0,764
0,-102,-2,126,125,657,470,479,290,0,339
0,-156,132,-98,-200,413,620,116,549,0,618
0,65,-182,226,-121,188,486,356,125,0,43
0,4,156,150,-52,565,287,335,340,0,770
0,20,161,-234,-89,239,556,553,199,0,962
0,-113,-204,-68,25,343,662,313,286,0,787
0,-125,197,-108,116,329,697,612,364,0,898
0,146,214,-93,-34,137,335,358,46,0,445
0,130,113,255,-157,270,490,369,482,0,432
0,257,30,-172,153,673,432,520,523,0,13
0,22,-100,-140,-202,337,414,285,412,0,509
0,174,-4,149,165,606,648,158,350,0,537
0,-126,56,-187,215,535,357,140,131,0,736
0,-15,-16,61,-30,494,381,270,424,0,49
0,-117,-135,-56,191,496,534,366,464,0,827
0,-208,184,-33,-164,331,623,496,541,0,701
0,250,16,-198,170,284,598,241,338,0,192
0,-1,39,-138,-188,443,496,130,582,0,103
0,66,-92,144,-54,564,463,223,363,0,543
0,-93,-153,120,61,436,518,448,452,0,133
0,-190,-51,208,-76,402,343,123,135,0,464
0,225,90,0,-84,561,278,473,458,0,76
0,165,-46,193,-165,193,247,325,455,0,248
0,-175,-107,-169,-93,386,585,182,359,0,426
0,-83,189,238,-110,671,355,464,209,0,920
0,-216,158,77,68,637,413,401,171,0,927
0,100,97,-212,39,587,443,434,437,0,462
0,-127,209,-254,-138,653,507,454,441,0,57
0,229,-53,-236,151,532,410,438,72,0,974
0,-28,-132,124,-175,131,330,497,444,0,459
0,153,-224,93,211,408,595,595,578,0,1007
0,266,-95,79,154,312,492,284,486,0,168
0,189,110,77,-152,617,478,145,428,0,466
0,205,112,-123,-127,631,335,275,447,0,71
0,124,-77,161,167,491,550,330,544,0,699
0,58,59,-53,75,519,247,193,384,0,711
0,-38,30,-5,54,541,500,352,448,0,878
0,58,40,-225,-208,255,702,560,229,0,350
0,-45,-51,-87,-111,507,402,481,179,0,1009
0,149,-119,183,113,564,503,487,232,0,974
0,96,-140,13,-121,387,427,519,324,0,794
0,225,-173,135,185,415,521,203,238,0,560
0,-192,-12,128,-175,446,405,315,90,0,232
0,-88,-217,71,-202,466,587,640,302,0,84
0,-90,95,-151,-223,382,548,314,472,0,722
0,236,150,167,33,488,59,413,143,0,413
0,222,18,-16,168,744,729,465,567,0,388
0,262,235,149,216,509,595,315,454,0,574
0,62,182,36,255,320,610,457,428,0,116
0,188,-69,78,-169,535,499,483,393,0,879
0,257,-165,147,-237,187,477,436,200,0,369
0,-20,-126,201,-165,640,569,365,346,0,703
0,-126,-185,96,185,342,416,505,206,0,135
0,95,-120,215,98,253,521,473,452,0,944
0,79,237,71,104,351,622,298,263,0,338
0,-191,-206,-192,154,571,679,613,604,0,515
0,-198,2,243,-127,368,407,265,421,0,521
0,59,-159,6,2,695,415,526,600,0,642
0,184,-244,165,167,537,565,365,370,0,233
0,139,111,-5,71,621,570,198,513,0,677
0,-48,34,-127,22,565,670,487,501,0,461
0,104,270,-260,52,657,416,348,213,0,579
0,179,-180,75,120,216,645,88,429,0,915
0,-3,46,-183,-79,637,487,465,187,0,105
0,-153,239,70,-146,230,421,419,341,0,644
0,-112,-213,-168,176,509,454,146,306,0,674
0,197,-203,-80,211,514,497,137,486,0,952
0,246,104,155,-216,291,662,393,352,0,592
0,79,182,-91,-195,208,488,497,390,0,483
0,52,10,44,-213,430,583,483,680,0,229
0,-182,4,186,-198,684,589,470,313,0,171
0,28,-93,-71,184,348,541,314,180,0,852
0,-152,-149,-134,-130,471,374,390,439,0,481
0,225,55,72,-224,504,260,391,344,0,293
0,-177,76,170,-102,262,611,375,545,0,418
0,137,-37,-139,-240,540,694,452,153,0,856
0,196,-189,-247,32,220,237,570,502,0,365
0,160,47,-165,124,520,695,243,573,0,538
0,-36,55,-251,-127,641,547,122,476,0,771
0,-93,-66,-229,-181,476,679,551,355,0,326
0,137,194,228,-1,328,477,117,93,0,538
0,149,135,62,86,387,562,598,278,0,506
0,164,54,74,-213,682,708,301,447,0,842
0,21,-87,136,145,307,550,330,371,0,146
0,-56,47,-167,123,504,556,428,636,0,269
0,171,6,67,142,632,647,637,258,0,204
0,194,130,-172,-20,614,579,475,290,0,903
0,16,-206,105,230,327,281,368,124,0,936
0,149,-35,-106,-237,661,413,457,390,0,774
0,124,-149,-100,-44,363,464,531,190,0,469
0,212,207,237,-44,242,443,535,430,0,463
0,-75,76,-36,70,517,268,494,515,0,492
0,-112,205,65,-101,670,715,311,551,0,491
0,251,18,231,170,306,533,336,506,0,718
0,-44,-224,-179,132,538,180,627,503,0,498
0,168,-16,73,-59,556,492,367,457,0,951
0,138,91,5,213,438,372,495,222,0,152
0,206,33,-180,162,376,600,403,174,0,47
0,209,196,-236,-163,484,271,416,417,0,390
0,-237,107,-191,211,562,144,592,259,0,158
0,226,32,-81,-24,582,648,322,500,0,150
0,43,-9,37,148,212,172,325,171,0,782
0,155,12,122,-106,411,493,150,370,0,350
0,-103,-168,192,53,547,418,384,514,0,943
0,266,-42,-240,178,273,559,437,532,0,384
0,-213,140,-203,75,433,417,210,517,0,364
0,-79,283,-161,56,599,433,156,434,0,569
0,65,-189,-148,66,406,406,480,279,0,204
0,-152,-13,133,-72,414,686,405,355,0,155
0,-178,82,-82,-222,284,515,254,408,0,971
0,-228,-153,48,-18,330,408,418,461,0,573
0,-241,-113,214,186,606,231,224,564,0,821
0,-242,35,231,-124,549,418,473,337,0,45
0,-153,-152,-201,-70,529,391,495,433,0,285
0,25,-116,-239,-170,266,413,204,578,0,851
0,-181,201,167,44,722,527,472,371,0,123
0,-132,25,110,173,463,604,562,220,0,259
0,217,-75,-131,37,735,595,371,313,0,835
0,132,-28,-227,-28,676,728,464,565,0,141
0,26,11,206,-121,440,553,288,614,0,897
0,135,-30,-206,-197,606,463,503,446,0,457
0,124,186,26,-67,638,294,350,201,0,890
0,-192,-211,-158,151,401,700,357,401,0,648
0,137,-107,-201,127,537,451,455,599,0,438
0,-227,28,150,-251,215,604,209,609,0,304
0,33,257,93,16,482,275,518,488,0,397
0,164,-113,-73,-183,575,686,263,317,0,1018
0,-126,-11,-57,-158,656,592,557,513,0,213
0,87,247,-184,50,216,696,482,519,0,7
0,-164,-222,176,214,652,526,327,416,0,432
0,78,-96,-23,29,602,342,391,517,0,325
0,160,-7,-83,-19,614,586,502,276,0,381
0,-80,-156,-6,-205,383,521,359,566,0,931
0,-19,132,229,-94,695,133,329,485,0,805
0,-121,-104,226,-75,573,388,485,399,0,28
0,-93,32,-129,-161,317,663,540,470,0,995
0,71,267,21,81,191,540,210,640,0,878
0,120,36,-80,136,361,628,513,374,0,661
0,8,54,-190,145,553,290,412,587,0,206
0,4,-213,-34,-98,501,727,111,254,0,861
0,74,51,37,31,460,614,309,660,0,735
0,153,-164,220,93,420,690,449,577,0,615
0,-15,174,-1,31,447,450,277,448,0,146
0,-223,206,-27,122,386,272,621,461,0,141
0,32,104,-122,-128,202,478,386,481,0,203
0,-24,140,-197,-81,637,772,407,419,0,628
0,192,-46,12,-10,515,509,343,418,0,765
0,198,-126,-44,200,199,618,488,49,0,788
0,-128,176,184,-251,382,774,175,472,0,1004
0,91,52,108,-104,457,735,543,448,0,591
0,-38,72,-78,171,371,507,425,300,0,865
0,219,-18,-218,-176,270,329,447,434,0,968
0,-159,-92,80,-128,186,325,363,460,0,270
0,8,-160,-62,98,531,425,521,163,0,442
0,-211,19,81,0,513,363,477,524,0,545
0,136,96,174,193,529,755,417,253,0,988
0,62,155,-172,103,278,215,358,449,0,45
0,46,-251,100,-89,589,329,188,260,0,77
0,216,-195,1,163,462,489,310,392,0,890
0,20,164,187,-50,438,347,552,289,0,30
0,-131,57,-186,184,519,470,304,439,0,396
0,-230,-174,-6,17,493,534,402,32,0,262
0,-35,57,206,20,544,447,474,212,0,905
0,217,-41,-233,-98,245,402,57,362,0,358
0,-5,-247,181,217,368,694,511,633,0,536
0,-182,153,-145,-172,386,474,143,389,0,164
0,186,131,142,-210,637,494,361,454,0,707
0,174,16,-51,159,338,627,410,494,0,5
0,-215,23,-85,-89,245,558,254,570,0,902
0,-186,136,-224,109,416,278,353,197,0,472
0,-61,3,0,-122,393,282,420,218,0,521
0,86,207,-19,253,381,437,493,374,0,571
0,140,-232,218,11,634,381,297,354,0,545
0,109,11,89,-171,642,670,184,128,0,793
0,230,119,-97,-16,516,580,586,185,0,23
0,177,164,17,-71,549,516,545,184,0,321
0,135,96,-7,-36,535,529,359,621,0,756
0,168,-30,31,120,494,385,276,359,0,312
0,-7,-161,129,-189,475,479,429,291,0,711
0,178,134,-197,-63,682,442,100,155,0,949
0,-93,7,250,-70,361,349,463,523,0,870
0,233,-71,197,183,580,643,354,198,0,24
0,-23,166,67,140,589,579,139,500,0,233
0,82,-124,133,36,443,477,430,200,0,165
0,240,153,72,-87,484,571,220,412,0,133
0,-141,-125,245,245,695,569,469,552,0,117
0,-120,-92,199,-62,288,665,67,447,0,28
0,-226,22,216,-32,347,355,286,320,0,980
0,185,235,-119,-205,782,537,431,390,0,89
0,6,-69,-214,-154,284,313,595,330,0,442
0,98,58,-195,-64,255,719,219,358,0,585
0,208,39,183,-167,396,566,175,340,0,782
0,175,209,-21,143,418,529,583,409,0,167
0,46,203,-30,-66,465,248,241,423,0,580
0,85,39,-208,-57,564,518,381,323,0,282
0,160,17,-100,-50,489,361,427,599,0,980
0,-175,-152,194,-238,292,412,300,374,0,597
0,120,56,201,30,492,513,528,416,0,469
0,116,18,44,50,642,424,474,481,0,988
0,52,180,202,147,385,431,319,643,0,717
0,5,-78,138,200,369,385,282,329,0,157
0,-30,-146,-176,116,609,102,453,184,0,711
0,158,56,150,132,340,416,414,356,0,937
0,-20,58,-9,0,554,651,465,117,0,804
0,-98,-129,96,245,695,415,453,95,0,822
0,49,-266,-61,-97,555,588,251,538,0,876
0,84,-234,-54,240,634,577,605,454,0,1004
0,12,-207,33,-246,529,244,607,483,0,722
0,-144,-91,-59,-62,364,387,463,432,0,45
0,57,209,175,137,534,355,142,535,0,897
0,167,241,-134,23,766,641,264,701,0,950
0,22,-116,-47,-5,481,564,512,513,0,846
0,195,201,147,133,373,484,630,534,0,827
0,-175,-169,50,-34,550,300,366,413,0,499
0,236,-16,-157,-62,305,484,458,409,0,607
0,12,65,157,105,489,530,454,31,0,538
0,-26,128,194,65,418,496,591,280,0,887
0,51,84,-2,-185,545,558,253,177,0,275
0,-127,-40,-147,-22,669,595,204,244,0,388
0,182,-94,165,228,271,206,649,247,0,743
0,82,-23,91,-79,647,680,472,486,0,257
0,-140,-228,-73,106,725,622,496,401,0,825
0,-53,245,49,141,324,349,157,266,0,183
0,58,-211,211,139,456,472,428,378,0,806
0,122,-83,52,223,488,442,475,106,0,278
0,-103,-102,229,64,482,329,432,299,0,787
0,-182,136,-81,-180,601,501,349,317,0,334
0,217,63,67,-210,332,387,153,343,0,575
0,-166,-106,-45,142,550,583,364,466,0,507
0,-169,48,-212,148,518,377,437,222,0,987
0,149,-239,-235,60,624,656,543,238,0,773
0,-74,-24,-130,27,408,346,353,210,0,145
0,-19,-84,-253,-88,770,232,595,309,0,26
0,-152,-3,-221,178,669,471,343,287,0,21
0,-144,24,-239,204,454,217,564,530,0,300
0,-55,-222,-45,-105,618,455,640,392,0,766
0,-95,113,-28,75,448,444,489,408,0,540
0,2,189,197,-4,581,503,335,562,0,295
0,8,-62,-221,191,605,402,125,489,0,570
0,-59,106,151,-16,675,351,532,512,0,797
0,-78,182,12,-27,633,388,369,523,0,209
0,86,-248,-49,-5,549,529,51,362,0,114
0,-55,275,-197,49,557,527,415,397,0,967
0,119,-152,118,-130,754,615,359,261,0,499
0,109,-117,-116,-40,728,427,226,132,0,176
0,-249,134,-209,-205,429,211,519,342,0,412
0,-105,93,-86,52,631,553,76,423,0,463
0,39,93,-211,-194,323,553,416,577,0,163
0,-168,-128,50,15,619,598,156,563,0,742
0,-208,197,248,228,552,440,506,462,0,72
0,106,-123,153,63,427,655,395,173,0,273
0,154,-240,-129,-201,669,485,587,454,0,702
0,-31,174,-26,-215,399,560,483,558,0,506
0,134,143,-128,162,278,401,514,588,0,99
0,-142,-180,-202,-48,297,495,143,195,0,65
0,-188,-40,96,-99,387,593,263,496,0,901
0,-47,91,-81,-72,608,265,350,573,0,782
0,66,193,-76,-211,499,458,392,172,0,693
0,117,-114,-230,-61,452,327,193,132,0,797
0,59,-114,-73,254,391,802,276,393,0,225
0,207,-124,-196,-169,317,468,256,351,0,229
0,-210,-53,35,193,647,391,417,257,0,310
0,6,-15,-18,68,485,554,210,168,0,444
0,-133,-53,166,113,705,237,422,299,0,694
0,28,-88,-43,128,494,405,286,272,0,525
0,133,-23,-87,32,354,307,338,468,0,175
0,-232,-15,-174,-186,634,703,329,421,0,386
0,111,-160,-6,37,510,425,468,367,0,755
0,35,-50,148,205,494,567,558,488,0,85
0,149,-254,128,-10,320,514,160,233,0,349
0,171,-142,-131,227,258,466,470,162,0,225
0,-14,119,-29,-1,425,273,535,429,0,715
0,148,-128,-116,-120,740,525,303,503,0,168
0,-18,39,86,-140,564,529,228,374,0,533
0,-107,-134,207,204,302,548,402,213,0,250
0,-249,-79,-201,161,427,323,303,272,0,318
0,50,272,-56,74,519,663,260,477,0,292
0,-33,110,-128,-111,507,338,367,511,0,164
0,-170,92,5,-101,686,835,255,385,0,667
0,-244,131,-219,-129,432,688,260,386,0,425
0,152,56,-157,-204,552,276,426,467,0,283
0,72,91,-185,72,499,149,334,506,0,712
0,24,-66,-21,-90,603,495,543,361,0,523
0,59,-40,-160,-122,683,347,168,536,0,401
0,-239,-131,-150,-151,353,486,468,357,0,432
0,13,-221,-141,-40,664,613,493,141,0,915
0,167,96,192,-10,468,489,425,416,0,159
0,-103,-110,147,71,615,571,279,416,0,406
0,-234,-229,-109,167,381,237,294,221,0,430
0,12,-17,93,19,648,314,376,507,0,714
0,-91,-51,233,71,571,531,517,148,0,189
0,-62,266,-153,-121,426,483,352,351,0,868
0,-109,-142,-147,154,534,343,428,232,0,985
0,-239,-45,176,-241,145,238,483,425,0,299
0,167,123,121,131,574,432,366,53,0,458
0,-232,214,-201,-10,516,244,505,430,0,734
0,216,251,169,175,374,553,448,316,0,0
0,-182,48,-224,134,534,681,198,551,0,535
0,-115,98,-199,-102,380,395,461,178,0,398
0,-44,189,211,126,625,491,174,471,0,146
0,-44,-136,154,99,498,770,299,389,0,128
0,205,103,-117,2,368,337,289,484,0,620
0,78,67,-78,-37,577,516,586,344,0,250
0,-73,-218,-122,49,415,361,87,400,0,698
0,-21,-80,80,-40,449,752,439,429,0,985
0,167,-108,-211,69,542,351,369,501,0,703
0,185,-104,227,-137,314,181,426,498,0,832
0,-172,-125,198,59,407,303,60,198,0,275
0,-11,83,-152,196,134,573,247,432,0,829
0,106,181,-204,129,730,671,507,253,0,57
0,187,22,-213,151,233,573,314,391,0,1017
0,73,41,-149,111,700,234,412,433,0,628
0,-146,223,11,-26,445,445,485,503,0,338
0,108,-32,89,-154,321,541,256,475,0,606
0,-175,-106,78,-37,378,371,412,160,0,1011
0,-226,-61,-9,241,492,508,198,464,0,893
0,-139,-113,-119,123,430,289,443,212,0,558
0,199,255,-78,242,395,720,420,637,0,995
0,56,174,104,-231,587,734,442,257,0,334
0,-45,226,3,247,561,693,509,432,0,572
0,98,-39,-41,-155,528,586,399,104,0,38
0,47,196,217,25,548,363,393,503,0,704
0,144,58,98,-51,364,412,331,386,0,628
0,-138,63,217,50,337,529,317,538,0,390
0,8,114,-215,-129,552,651,426,427,0,245
0,12,-123,-206,1,90,350,668,635,0,102
0,203,91,104,25,263,532,485,357,0,399
0,-242,42,242,-86,498,403,579,537,0,137
0,-27,-101,-222,105,263,472,403,440,0,479
0,-65,90,-152,-27,540,352,349,626,0,771
0,48,145,-20,90,360,594,75,185,0,67
0,98,-225,97,111,377,575,191,574,0,588
0,-253,7,45,-246,396,494,341,349,0,79
0,44,-64,-31,-221,292,188,446,544,0,888
0,18,199,-125,-172,648,465,68,294,0,968
0,-134,166,-37,-223,225,539,465,301,0,1006
0,-52,-129,3,-226,493,571,231,522,0,161
0,35,44,-140,38,487,502,227,146,0,71
0,150,163,83,-201,288,542,603,173,0,383
0,-234,79,-98,-137,371,623,594,225,0,240
0,-55,9,-187,-86,602,222,244,147,0,999
0,-95,-165,176,-200,462,515,298,214,0,498
0,62,167,-42,171,486,129,405,522,0,87
0,202,-185,186,194,734,497,390,440,0,827
0,-14,230,173,-54,127,578,342,644,0,916
0,-154,-11,-227,192,431,614,302,461,0,34
0,38,49,121,41,430,490,371,305,0,297
0,-69,152,-114,129,415,309,466,254,0,898
0,43,-74,-69,109,639,639,435,397,0,249
0,-86,-196,158,161,367,341,577,399,0,226
0,-135,24,-47,56,397,402,358,499,0,439
0,-219,116,242,201,456,514,214,450,0,7
0,115,-122,257,-165,584,403,303,519,0,678
0,-109,-196,-233,-82,668,596,149,211,0,443
0,-99,133,-19,85,601,495,310,320,0,350
0,202,106,167,-26,340,168,477,347,0,402
0,-110,-120,-151,206,323,468,70,418,0,687
0,-236,-59,126,172,722,448,440,285,0,343
0,-139,-19,193,142,532,447,181,584,0,175
0,-247,132,-84,190,511,390,427,168,0,823
0,-183,193,78,63,294,108,275,436,0,442
0,-32,-56,-127,-38,521,615,459,201,0,460
0,97,-68,-174,-26,694,403,480,428,0,33
0,-87,-2,58,-191,536,327,399,177,0,667
0,-99,-210,38,223,541,509,473,697,0,191
0,111,242,-63,27,570,220,310,418,0,592
0,-105,-94,-176,38,478,360,200,478,0,191
0,-179,9,114,-212,347,589,490,221,0,624
0,-223,146,66,210,400,530,341,267,0,842
0,33,-45,18,-158,577,609,582,242,0,365
0,-194,-133,-126,-139,632,739,247,453,0,9
0,121,-111,-235,-19,504,543,220,325,0,467
0,-147,87,9,145,508,242,448,527,0,96
0,94,-198,-139,-7,113,398,410,624,0,223
0,199,-204,206,217,408,381,221,275,0,381
0,94,-242,135,191,597,559,571,561,0,360
0,106,195,87,171,291,542,419,379,0,187
0,-124,253,32,-100,529,414,85,525,0,911
0,78,78,-124,0,542,492,252,394,0,926
0,-219,1,-118,186,459,326,498,490,0,747
0,63,60,150,-83,638,363,316,479,0,331
0,-22,-109,-3,111,683,631,252,605,0,741
0,-127,-199,158,-114,607,376,553,301,0,505
0,238,-64,-110,173,301,191,426,323,0,1006
0,-165,99,114,179,187,527,578,463,0,326
0,-101,194,-237,-3,465,310,528,216,0,32
0,77,193,156,216,463,546,539,287,0,533
0,-165,153,-165,-130,572,480,282,280,0,159
0,-125,-123,-8,167,718,401,316,363,0,823
0,-119,19,-11,-107,357,521,412,313,0,557
0,94,121,169,26,417,667,489,237,0,59
0,-165,239,144,17,444,422,496,552,0,518
0,-200,-183,-41,-202,466,640,308,192,0,689
0,181,84,116,153,312,494,187,495,0,10
0,-193,169,-159,207,358,645,211,499,0,309
